#{"t_start": 1765809665.4837382, "env_id": "None"}
r,l,t
2169.494857,1001,7122.532056
1097.935721,590,7125.093767
71.629386,56,7125.485097
166.982754,115,7126.114921
2220.338437,1001,7130.349943
2165.278799,1001,7134.572127
877.71489,438,7136.526945
2250.859111,1001,7141.512897
570.001672,273,7142.787151
1899.717688,1001,7147.012531
1935.580552,1001,7151.234688
992.629347,547,7153.630962
2043.000812,1001,7158.600585
2007.391477,1001,7162.830276
2363.351908,1001,7167.049767
1917.60068,1001,7171.973872
2128.609366,1001,7177.506901
518.908745,251,7178.849125
2338.43865,1001,7183.251964
1063.938311,578,7186.245072
2173.577113,1001,7191.210109
104.60256,68,7191.900313
2422.203807,1001,7197.783003
1153.238843,658,7200.710017
479.373247,298,7202.117683
491.449801,240,7203.433885
2316.684405,1001,7207.943121
2183.701101,1001,7212.162024
589.429139,289,7213.590404
1856.226139,1001,7218.996935
2187.304382,1001,7223.252351
2347.193182,1001,7228.1434
2441.98425,1001,7232.546722
2356.027629,1001,7237.628605
2220.877591,1001,7242.271069
881.743191,467,7244.426165
2037.410851,1001,7248.677398
2287.415416,1001,7252.894605
106.903597,75,7253.364005
1999.576088,1001,7258.376872
2182.461541,1001,7262.60331
2393.134595,1001,7266.834634
520.788709,250,7268.026496
2351.074271,1001,7273.025261
1346.146019,734,7276.168515
2012.910248,1001,7280.398363
2212.721181,1001,7284.604049
100.532492,72,7285.060401
1794.07375,1001,7289.277046
1954.262298,1001,7294.231964
2221.839824,1001,7298.484455
568.897374,274,7299.78255
932.744325,494,7301.959428
71.846151,58,7302.361264
2437.930459,1001,7306.577252
2396.588542,1001,7311.521337
2426.670754,1001,7315.890639
1897.90219,1001,7320.502953
1093.585006,555,7322.915758
2359.805484,1001,7327.141692
2153.694783,1001,7332.142938
2467.411902,1001,7336.354858
782.501883,409,7338.173691
2291.677843,1001,7342.387953
547.399328,269,7343.655451
2210.186045,1001,7348.612254
2336.273533,1001,7352.816149
1119.021842,632,7355.542473
2241.148998,1001,7359.789151
1945.614428,1001,7364.761714
2027.101302,1001,7368.981933
607.385229,298,7370.349034
2316.997175,1001,7374.572974
90.042144,58,7374.974287
2218.542897,1001,7379.186317
734.824103,376,7380.872552
1964.385034,1001,7385.886571
1277.243592,712,7388.978966
438.278189,325,7390.452807
2041.035783,1001,7394.670901
